Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit
SO4801,4/29/2020,Online,USD,8,93,4,2,313.58,223.98,627.16,403.17
SO4802,4/26/2020,In-Store,USD,13,28,17,1,354.46,253.19,354.46,101.27
SO4803,4/17/2020,Online,USD,24,244,32,6,647.41,462.43,3884.44,3422
SO4804,4/13/2020,Distributor,USD,5,60,33,9,243.98,174.27,2195.78,2021.52
SO4805,1/13/2020,Distributor,USD,12,201,13,6,372.49,266.06,2234.92,1968.86
SO4806,5/3/2020,In-Store,USD,6,254,26,1,194.98,139.27,194.98,55.71
SO4807,1/2/2020,Distributor,USD,8,203,47,8,197.36,140.97,1578.9,1437.93
SO4808,4/22/2020,Distributor,USD,14,193,15,4,496.82,354.87,1987.3,1632.42
SO4809,2/9/2020,Distributor,USD,5,229,2,9,526.04,375.74,4734.36,4358.61
SO4810,3/13/2020,Distributor,USD,2,82,36,5,630.28,450.2,3151.38,2701.18
SO4811,4/13/2020,In-Store,USD,2,346,46,9,336.86,240.61,3031.75,2791.13
SO4812,5/28/2020,In-Store,USD,12,249,34,6,376.41,268.86,2258.46,1989.6
SO4813,1/7/2020,Online,USD,21,175,1,4,619.29,442.35,2477.17,2034.82
SO4814,5/14/2020,Distributor,USD,7,365,21,9,277.74,198.39,2499.66,2301.28
SO4815,3/3/2020,In-Store,USD,17,334,18,3,235.05,167.89,705.15,537.26
SO4816,1/20/2020,In-Store,USD,16,67,20,9,277.35,198.11,2496.14,2298.04
SO4817,5/1/2020,In-Store,USD,25,360,16,5,251.21,179.43,1256.04,1076.6
SO4818,2/10/2020,In-Store,USD,6,249,22,4,497.05,355.04,1988.2,1633.16
SO4819,4/1/2020,Online,USD,19,184,28,7,353.21,252.29,2472.46,2220.16
SO4820,5/3/2020,In-Store,USD,17,270,7,9,224.87,160.62,2023.82,1863.2
SO4821,2/3/2020,Wholesale,USD,6,223,17,4,629.92,449.94,2519.66,2069.72
SO4822,5/5/2020,Wholesale,USD,14,70,6,6,325.37,232.41,1952.25,1719.84
SO4823,4/13/2020,Wholesale,USD,18,11,41,4,605.13,432.24,2420.54,1988.3
SO4824,3/24/2020,Distributor,USD,7,70,43,10,383.63,274.02,3836.35,3562.32
SO4825,2/16/2020,Distributor,USD,3,133,27,1,541.23,386.59,541.23,154.64
SO4826,5/17/2020,Distributor,USD,1,303,8,8,555.83,397.02,4446.67,4049.64
SO4827,4/15/2020,Distributor,USD,4,250,45,6,646.79,461.99,3880.73,3418.74
SO4828,1/6/2020,Distributor,USD,11,300,14,9,188.83,134.88,1699.47,1564.59
SO4829,3/22/2020,In-Store,USD,5,365,41,7,458.42,327.44,3208.95,2881.5
SO4830,2/25/2020,In-Store,USD,3,238,13,3,426.19,304.42,1278.58,974.15
SO4831,1/17/2020,In-Store,USD,21,118,42,7,291.18,207.99,2038.28,1830.29
SO4832,4/9/2020,Online,USD,25,302,42,7,608.48,434.63,4259.37,3824.74
SO4833,2/22/2020,Wholesale,USD,19,164,45,7,264.21,188.72,1849.5,1660.77
SO4834,2/4/2020,In-Store,USD,16,49,30,9,444.82,317.73,4003.4,3685.67
SO4835,5/20/2020,Distributor,USD,11,216,9,9,549.52,392.52,4945.69,4553.18
SO4836,2/4/2020,Online,USD,4,41,7,3,519.04,370.74,1557.12,1186.38
SO4837,5/2/2020,Distributor,USD,4,208,3,5,605.07,432.2,3025.37,2593.17
SO4838,3/27/2020,Online,USD,10,22,42,2,331.9,237.07,663.79,426.72
SO4839,5/29/2020,In-Store,USD,7,77,46,8,288.59,206.14,2308.73,2102.59
SO4840,1/8/2020,Wholesale,USD,2,113,17,8,220.2,157.29,1761.63,1604.34
SO4841,4/1/2020,In-Store,USD,3,18,41,10,362.71,259.08,3627.09,3368.01
SO4842,4/9/2020,Distributor,USD,19,236,11,3,592.85,423.46,1778.55,1355.08
SO4843,3/24/2020,Online,USD,20,216,35,9,528.4,377.43,4755.62,4378.19
SO4844,1/22/2020,In-Store,USD,12,4,44,2,566.01,404.29,1132.01,727.72
SO4845,2/3/2020,In-Store,USD,20,239,38,2,262.84,187.74,525.68,337.94
SO4846,2/20/2020,In-Store,USD,15,345,38,5,209.08,149.34,1045.39,896.05
SO4847,1/20/2020,Wholesale,USD,1,232,5,6,348.08,248.63,2088.48,1839.86
SO4848,4/28/2020,Distributor,USD,13,119,40,6,217.13,155.1,1302.8,1147.7
SO4849,3/3/2020,In-Store,USD,4,233,18,8,597.22,426.59,4777.8,4351.21
SO4850,4/13/2020,In-Store,USD,5,175,18,7,465.89,332.78,3261.24,2928.46
SO4851,3/27/2020,In-Store,USD,8,301,39,10,432.01,308.58,4320.06,4011.49
SO4852,2/8/2020,Wholesale,USD,14,224,25,4,533.51,381.08,2134.03,1752.95
SO4853,5/13/2020,Wholesale,USD,20,173,44,1,573.9,409.93,573.9,163.97
SO4854,5/15/2020,In-Store,USD,4,53,9,6,388.72,277.66,2332.32,2054.66
SO4855,2/25/2020,Distributor,USD,26,201,14,4,228.2,163,912.82,749.81
SO4856,5/11/2020,Online,USD,2,187,37,4,572.11,408.65,2288.46,1879.81
SO4857,2/8/2020,Distributor,USD,22,294,29,7,297.72,212.66,2084.07,1871.41
SO4858,2/29/2020,Distributor,USD,10,123,5,5,320.56,228.97,1602.81,1373.84
SO4859,2/9/2020,Distributor,USD,10,252,43,7,241.99,172.85,1693.9,1521.06
SO4860,2/4/2020,In-Store,USD,25,75,4,6,226.08,161.49,1356.5,1195.01
SO4861,2/10/2020,In-Store,USD,5,231,26,9,371.12,265.09,3340.11,3075.02
SO4862,2/12/2020,Online,USD,14,126,1,9,614.7,439.07,5532.26,5093.19
SO4863,1/8/2020,In-Store,USD,13,156,3,6,446.84,319.17,2681.04,2361.87
SO4864,4/25/2020,Distributor,USD,1,347,3,9,483.01,345.01,4347.1,4002.09
SO4865,2/6/2020,Online,USD,23,289,18,1,618.12,441.51,618.12,176.61
SO4866,5/20/2020,Wholesale,USD,20,365,23,10,452.62,323.3,4526.2,4202.9
SO4867,4/12/2020,Distributor,USD,2,127,9,3,323.57,231.12,970.72,739.6
SO4868,3/9/2020,Distributor,USD,22,292,17,6,301.54,215.39,1809.25,1593.87
SO4869,4/24/2020,In-Store,USD,24,230,37,3,436.59,311.85,1309.77,997.92
SO4870,5/14/2020,Distributor,USD,11,200,30,10,294.27,210.19,2942.7,2732.51
SO4871,3/23/2020,Online,USD,26,276,47,9,527.7,376.93,4749.28,4372.35
SO4872,5/13/2020,Wholesale,USD,17,246,26,8,627.2,448,5017.59,4569.59
SO4873,4/5/2020,In-Store,USD,4,358,29,5,277.78,198.42,1388.91,1190.49
SO4874,1/4/2020,In-Store,USD,9,298,10,4,445.46,318.19,1781.85,1463.66
SO4875,1/17/2020,Distributor,USD,20,88,8,3,173.08,123.63,519.23,395.6
SO4876,3/15/2020,In-Store,USD,17,216,20,2,517.46,369.61,1034.91,665.3
SO4877,1/16/2020,Distributor,USD,9,128,1,3,245.08,175.06,735.24,560.19
SO4878,5/18/2020,In-Store,USD,7,213,7,3,251.6,179.71,754.79,575.08
SO4879,4/17/2020,In-Store,USD,12,195,7,5,252.81,180.58,1264.05,1083.47
SO4880,1/14/2020,Online,USD,15,67,25,2,406.07,290.05,812.14,522.09
SO4881,2/17/2020,Wholesale,USD,26,143,43,10,321.03,229.31,3210.28,2980.98
SO4882,3/14/2020,Wholesale,USD,8,82,1,5,422.62,301.87,2113.12,1811.24
SO4883,4/6/2020,Wholesale,USD,16,205,7,10,171.38,122.42,1713.82,1591.4
SO4884,4/6/2020,In-Store,USD,11,178,45,9,482.66,344.76,4343.97,3999.21
SO4885,5/28/2020,Distributor,USD,18,213,31,8,218.58,156.13,1748.66,1592.53
SO4886,5/16/2020,In-Store,USD,26,223,3,6,473.22,338.02,2839.34,2501.33
SO4887,3/10/2020,Distributor,USD,21,287,27,4,414.04,295.74,1656.17,1360.43
SO4888,2/3/2020,Wholesale,USD,11,340,13,10,199.54,142.53,1995.38,1852.85
SO4889,2/21/2020,Online,USD,3,70,1,10,359.63,256.88,3596.35,3339.47
SO4890,4/17/2020,Distributor,USD,9,86,10,1,296.28,211.63,296.28,84.65
SO4891,4/1/2020,Wholesale,USD,26,283,28,2,331.46,236.75,662.91,426.16
SO4892,2/25/2020,Online,USD,12,221,42,4,408.77,291.98,1635.07,1343.1
SO4893,3/2/2020,Online,USD,13,179,18,1,473.78,338.41,473.78,135.37
SO4894,2/2/2020,Online,USD,7,228,30,6,358.59,256.13,2151.51,1895.38
SO4895,1/29/2020,Wholesale,USD,14,13,42,3,558.59,398.99,1675.76,1276.77
SO4896,3/21/2020,Wholesale,USD,9,293,24,10,614.52,438.94,6145.23,5706.28
SO4897,2/27/2020,Wholesale,USD,19,67,12,3,326.33,233.09,978.99,745.89
SO4898,1/23/2020,In-Store,USD,5,346,11,8,518.76,370.54,4150.1,3779.56
SO4899,1/16/2020,Distributor,USD,2,37,39,10,548.84,392.03,5488.43,5096.4
SO4900,5/12/2020,In-Store,USD,20,274,41,2,358.64,256.17,717.28,461.11
SO4901,2/21/2020,Online,USD,7,50,40,4,571.57,408.26,2286.27,1878.01
SO4902,3/22/2020,In-Store,USD,1,342,26,2,473.51,338.22,947.01,608.8
SO4903,2/19/2020,Online,USD,3,309,34,9,241.46,172.47,2173.17,2000.7
SO4904,2/9/2020,In-Store,USD,8,239,41,5,230.47,164.62,1152.33,987.71
SO4905,2/7/2020,In-Store,USD,4,113,8,1,224.29,160.21,224.29,64.08
SO4906,5/9/2020,In-Store,USD,6,5,1,1,329.02,235.01,329.02,94.01
SO4907,3/18/2020,In-Store,USD,8,17,20,1,351.16,250.83,351.16,100.33
SO4908,3/24/2020,Wholesale,USD,15,344,34,9,496.92,354.94,4472.24,4117.3
SO4909,1/16/2020,Distributor,USD,25,357,3,2,268.54,191.81,537.08,345.27
SO4910,3/1/2020,In-Store,USD,5,253,11,1,295.71,211.22,295.71,84.49
SO4911,5/3/2020,Wholesale,USD,14,97,8,4,278.02,198.59,1112.08,913.49
SO4912,1/13/2020,In-Store,USD,22,290,23,5,358.82,256.3,1794.1,1537.8
SO4913,3/3/2020,Distributor,USD,13,56,41,1,377.65,269.75,377.65,107.9
SO4914,5/24/2020,Distributor,USD,23,71,31,1,508.15,362.97,508.15,145.19
SO4915,5/26/2020,Distributor,USD,23,319,32,10,150.62,107.58,1506.16,1398.58
SO4916,3/14/2020,In-Store,USD,20,328,44,10,338.49,241.78,3384.94,3143.16
SO4917,5/17/2020,Online,USD,8,125,44,10,268.49,191.78,2684.91,2493.13
SO4918,4/7/2020,Online,USD,22,134,23,5,469.3,335.21,2346.48,2011.27
SO4919,4/2/2020,Distributor,USD,22,143,19,1,489.43,349.59,489.43,139.84
SO4920,4/6/2020,Distributor,USD,10,174,21,8,283.56,202.54,2268.49,2065.95
SO4921,3/12/2020,Wholesale,USD,22,162,32,10,179,127.85,1789.97,1662.11
SO4922,1/20/2020,Wholesale,USD,5,296,37,9,623.9,445.65,5615.14,5169.49
SO4923,5/11/2020,Online,USD,6,33,9,2,492.48,351.77,984.96,633.19
SO4924,5/28/2020,In-Store,USD,12,198,14,8,502.04,358.6,4016.34,3657.73
SO4925,2/25/2020,Distributor,USD,13,358,35,7,468.92,334.95,3282.46,2947.52
SO4926,5/23/2020,Distributor,USD,1,95,43,3,550.27,393.05,1650.8,1257.76
SO4927,1/27/2020,Online,USD,15,296,2,5,454.2,324.43,2271.02,1946.59
SO4928,1/1/2020,Online,USD,23,152,11,9,517.67,369.77,4659.06,4289.3
SO4929,4/10/2020,Wholesale,USD,2,198,24,4,343.87,245.62,1375.48,1129.86
SO4930,1/27/2020,Online,USD,6,94,5,6,283.16,202.25,1698.93,1496.68
SO4931,2/26/2020,Distributor,USD,16,2,14,1,301.61,215.44,301.61,86.17
SO4932,1/6/2020,In-Store,USD,12,182,10,7,455.49,325.35,3188.44,2863.09
SO4933,5/27/2020,Wholesale,USD,15,184,33,1,211.54,151.1,211.54,60.44
SO4934,2/17/2020,Online,USD,2,1,21,7,259.01,185.01,1813.1,1628.09
SO4935,1/1/2020,In-Store,USD,7,48,38,5,259.67,185.48,1298.35,1112.87
SO4936,2/4/2020,In-Store,USD,2,101,18,9,548.66,391.9,4937.94,4546.04
SO4937,2/26/2020,Online,USD,2,350,20,9,155.26,110.9,1397.36,1286.46
SO4938,3/7/2020,In-Store,USD,17,193,43,6,384.43,274.59,2306.57,2031.98
SO4939,5/19/2020,Wholesale,USD,13,63,30,6,639.94,457.1,3839.67,3382.56
SO4940,5/9/2020,Wholesale,USD,21,218,16,1,269.54,192.53,269.54,77.01
SO4941,4/4/2020,Wholesale,USD,26,340,17,2,536.75,383.39,1073.5,690.11
SO4942,3/28/2020,Online,USD,2,20,41,8,231.82,165.58,1854.52,1688.94
SO4943,1/15/2020,Wholesale,USD,25,180,40,2,251.49,179.64,502.98,323.34
SO4944,4/30/2020,Wholesale,USD,10,64,36,7,592.04,422.88,4144.26,3721.38
SO4945,4/3/2020,Wholesale,USD,12,305,7,8,219.12,156.51,1752.95,1596.44
SO4946,2/24/2020,Online,USD,5,246,28,8,362.39,258.85,2899.08,2640.23
SO4947,4/18/2020,Wholesale,USD,5,333,28,9,447.99,319.99,4031.91,3711.92
SO4948,2/21/2020,Wholesale,USD,4,135,1,2,367.15,262.25,734.31,472.06
SO4949,1/14/2020,In-Store,USD,3,59,9,1,426.16,304.4,426.16,121.76
SO4950,5/16/2020,In-Store,USD,13,72,13,1,267.34,190.96,267.34,76.38
SO4951,3/12/2020,Wholesale,USD,20,9,19,1,282.15,201.54,282.15,80.61
SO4952,1/24/2020,In-Store,USD,26,67,14,9,338.84,242.03,3049.57,2807.54
SO4953,3/25/2020,Wholesale,USD,25,168,25,6,209.84,149.89,1259.04,1109.15
SO4954,5/23/2020,Distributor,USD,6,121,4,3,442.33,315.95,1326.99,1011.04
SO4955,2/1/2020,Online,USD,5,295,38,9,302.34,215.96,2721.06,2505.1
SO4956,4/1/2020,Wholesale,USD,13,201,37,3,271.06,193.61,813.18,619.57
SO4957,3/23/2020,Online,USD,17,183,3,2,560.08,400.06,1120.17,720.11
SO4958,2/9/2020,Online,USD,19,16,28,7,579.15,413.68,4054.05,3640.38
SO4959,4/11/2020,Online,USD,8,146,8,8,462.47,330.34,3699.78,3369.45
SO4960,2/1/2020,In-Store,USD,17,302,14,6,208.12,148.66,1248.72,1100.06
SO4961,1/1/2020,Distributor,USD,24,280,2,1,623.78,445.55,623.78,178.22
SO4962,2/13/2020,Wholesale,USD,3,80,20,5,387.7,276.93,1938.52,1661.59
SO4963,4/6/2020,In-Store,USD,20,80,34,9,161.16,115.12,1450.45,1335.34
SO4964,3/10/2020,Distributor,USD,12,211,43,5,357.25,255.18,1786.26,1531.08
SO4965,1/8/2020,Distributor,USD,6,47,33,9,562.04,401.46,5058.34,4656.88
SO4966,5/30/2020,Online,USD,8,197,4,2,543.2,388,1086.4,698.4
SO4967,2/4/2020,Online,USD,3,102,42,2,410.1,292.93,820.2,527.27
SO4968,5/2/2020,Online,USD,26,211,4,1,595.44,425.31,595.44,170.13
SO4969,5/16/2020,Distributor,USD,22,300,15,8,524.73,374.81,4197.87,3823.06
SO4970,1/8/2020,Online,USD,22,231,9,3,251.6,179.71,754.79,575.08
SO4971,3/14/2020,In-Store,USD,13,281,46,8,616.7,440.5,4933.61,4493.11
SO4972,5/20/2020,Online,USD,21,32,40,1,602.49,430.35,602.49,172.14
SO4973,1/10/2020,Online,USD,23,228,13,8,251.24,179.46,2009.93,1830.47
SO4974,2/4/2020,Wholesale,USD,18,166,38,1,451.32,322.37,451.32,128.95
SO4975,2/2/2020,In-Store,USD,10,316,39,5,502,358.57,2510.01,2151.44
SO4976,2/8/2020,In-Store,USD,5,135,17,7,620.38,443.13,4342.64,3899.51
SO4977,5/5/2020,Wholesale,USD,23,121,31,3,299.47,213.91,898.41,684.5
SO4978,5/30/2020,Distributor,USD,13,343,5,8,627.23,448.02,5017.82,4569.8
SO4979,1/5/2020,In-Store,USD,19,305,3,1,640.79,457.7,640.79,183.08
SO4980,4/19/2020,In-Store,USD,3,159,34,10,333.8,238.43,3338.02,3099.59
SO4981,5/19/2020,Wholesale,USD,12,164,38,5,394.12,281.51,1970.59,1689.08
SO4982,3/8/2020,Wholesale,USD,19,323,10,10,258.76,184.83,2587.64,2402.81
SO4983,4/18/2020,Distributor,USD,6,128,12,1,621.98,444.27,621.98,177.71
SO4984,5/2/2020,In-Store,USD,7,31,41,1,381.03,272.17,381.03,108.87
SO4985,3/17/2020,Online,USD,8,54,21,6,405.2,289.43,2431.18,2141.75
SO4986,3/5/2020,Distributor,USD,18,32,19,4,393.47,281.05,1573.86,1292.82
SO4987,4/29/2020,Wholesale,USD,26,25,31,4,340.32,243.08,1361.26,1118.18
SO4988,4/26/2020,In-Store,USD,4,58,44,5,482.98,344.98,2414.89,2069.91
SO4989,2/23/2020,Distributor,USD,9,171,33,10,449.79,321.28,4497.91,4176.63
SO4990,5/22/2020,Online,USD,26,276,23,5,335.64,239.74,1678.19,1438.45
SO4991,2/18/2020,Online,USD,9,170,44,9,411.17,293.7,3700.57,3406.87
SO4992,1/27/2020,Wholesale,USD,19,22,34,3,202.52,144.65,607.55,462.9
SO4993,2/16/2020,In-Store,USD,3,280,35,5,618.08,441.48,3090.39,2648.91
SO4994,4/25/2020,In-Store,USD,4,40,21,9,472.32,337.37,4250.85,3913.48
SO4995,1/7/2020,In-Store,USD,19,327,12,5,205.77,146.98,1028.86,881.88
SO4996,4/14/2020,Wholesale,USD,7,188,24,3,330.08,235.77,990.23,754.46
SO4997,5/30/2020,Distributor,USD,17,155,14,2,323.59,231.14,647.18,416.04
SO4998,2/23/2020,Distributor,USD,12,117,12,5,214.46,153.19,1072.32,919.13
SO4999,4/8/2020,Wholesale,USD,9,345,31,7,520.53,371.81,3643.71,3271.91
SO5000,1/5/2020,Wholesale,USD,3,215,1,10,386.46,276.04,3864.57,3588.53
SO5001,4/22/2020,Wholesale,USD,8,296,35,5,283.73,202.67,1418.66,1216
SO5002,5/28/2020,Online,USD,5,223,6,5,572.43,408.88,2862.14,2453.26
SO5003,2/25/2020,In-Store,USD,12,362,29,10,359.72,256.94,3597.16,3340.22
SO5004,2/17/2020,Online,USD,4,349,35,6,258.92,184.94,1553.51,1368.56
SO5005,5/7/2020,In-Store,USD,25,168,12,3,617.55,441.11,1852.64,1411.54
SO5006,1/20/2020,In-Store,USD,23,244,40,7,343.64,245.46,2405.5,2160.04
SO5007,5/4/2020,In-Store,USD,12,13,37,9,356.34,254.53,3207.04,2952.51
SO5008,3/15/2020,Online,USD,8,148,17,7,459.5,328.21,3216.47,2888.26
SO5009,5/23/2020,Online,USD,15,203,14,2,571.73,408.38,1143.46,735.08
SO5010,1/21/2020,Distributor,USD,3,99,21,5,441.59,315.42,2207.93,1892.51
SO5011,1/12/2020,Online,USD,17,292,10,6,306.28,218.77,1837.7,1618.93
SO5012,1/26/2020,Distributor,USD,5,230,28,1,504.59,360.42,504.59,144.17
SO5013,5/2/2020,Wholesale,USD,21,222,10,5,375.9,268.5,1879.49,1610.99
SO5014,1/10/2020,In-Store,USD,8,74,2,1,333.97,238.55,333.97,95.42
SO5015,5/29/2020,In-Store,USD,23,5,28,8,334.71,239.08,2677.68,2438.61
SO5016,4/3/2020,Wholesale,USD,6,77,9,7,425.79,304.14,2980.55,2676.41
SO5017,2/2/2020,In-Store,USD,22,152,16,1,217.1,155.07,217.1,62.03
SO5018,5/11/2020,Online,USD,24,131,1,7,618.22,441.59,4327.54,3885.95
SO5019,4/24/2020,Wholesale,USD,24,13,40,10,183.69,131.21,1836.89,1705.68
SO5020,1/1/2020,Online,USD,22,332,11,9,401.95,287.11,3617.58,3330.47
SO5021,1/30/2020,In-Store,USD,25,102,6,4,341.58,243.98,1366.31,1122.33
SO5022,4/25/2020,In-Store,USD,19,61,18,7,211.14,150.81,1477.97,1327.16
SO5023,4/30/2020,Wholesale,USD,9,242,46,4,629.09,449.35,2516.36,2067.01
SO5024,5/22/2020,In-Store,USD,4,56,25,8,516.52,368.94,4132.18,3763.23
SO5025,3/13/2020,Wholesale,USD,15,162,25,3,279.81,199.86,839.42,639.56
SO5026,5/14/2020,In-Store,USD,17,77,21,1,176.9,126.36,176.9,50.54
SO5027,4/26/2020,Wholesale,USD,17,68,3,10,513.73,366.95,5137.27,4770.32
SO5028,2/6/2020,Online,USD,12,309,25,5,640.12,457.23,3200.6,2743.38
SO5029,1/29/2020,Wholesale,USD,6,291,40,3,200.73,143.38,602.19,458.81
SO5030,1/27/2020,In-Store,USD,10,46,34,4,165.22,118.01,660.87,542.86
SO5031,5/21/2020,Wholesale,USD,15,283,36,7,418.75,299.1,2931.23,2632.12
SO5032,5/22/2020,Online,USD,11,122,12,7,438.37,313.12,3068.61,2755.49
SO5033,5/1/2020,Distributor,USD,10,304,28,1,387.29,276.64,387.29,110.65
SO5034,3/16/2020,Wholesale,USD,22,273,46,4,485.83,347.02,1943.32,1596.3
SO5035,4/19/2020,Wholesale,USD,15,363,32,3,448.27,320.19,1344.81,1024.62
SO5036,3/21/2020,In-Store,USD,10,261,27,10,506.98,362.13,5069.8,4707.67
SO5037,2/23/2020,Wholesale,USD,19,311,33,2,336.2,240.14,672.4,432.26
SO5038,1/10/2020,Online,USD,9,174,36,5,300.18,214.41,1500.88,1286.47
SO5039,3/28/2020,Wholesale,USD,21,245,16,10,644.28,460.2,6442.79,5982.59
SO5040,3/22/2020,In-Store,USD,20,114,35,6,626.05,447.18,3756.31,3309.13
SO5041,5/15/2020,In-Store,USD,14,151,45,6,487.93,348.52,2927.61,2579.08
SO5042,1/10/2020,Distributor,USD,7,351,44,10,447.37,319.55,4473.66,4154.11
SO5043,1/2/2020,In-Store,USD,3,352,11,6,524.76,374.83,3148.59,2773.76
SO5044,2/2/2020,Distributor,USD,23,175,7,9,644.68,460.49,5802.13,5341.65
SO5045,1/25/2020,In-Store,USD,13,14,37,7,575.03,410.74,4025.21,3614.48
SO5046,3/22/2020,In-Store,USD,1,344,28,3,383.37,273.84,1150.12,876.28
SO5047,5/22/2020,Online,USD,9,248,5,8,250.11,178.65,2000.9,1822.24
SO5048,4/3/2020,Online,USD,23,216,15,6,488.78,349.13,2932.67,2583.54
SO5049,4/1/2020,In-Store,USD,12,61,7,8,600.57,428.98,4804.58,4375.6
SO5050,3/22/2020,Wholesale,USD,4,156,9,3,255.5,182.5,766.49,583.99
SO5051,2/12/2020,In-Store,USD,26,318,27,8,411.74,294.1,3293.93,2999.83
SO5052,5/7/2020,In-Store,USD,6,115,10,10,294.14,210.1,2941.42,2731.32
SO5053,3/14/2020,In-Store,USD,24,127,32,9,438.98,313.55,3950.78,3637.23
SO5054,3/18/2020,Online,USD,18,25,1,8,597.06,426.47,4776.46,4349.99
SO5055,4/22/2020,Wholesale,USD,25,236,45,1,443,316.43,443,126.57
SO5056,3/20/2020,Online,USD,24,48,35,3,163.79,116.99,491.37,374.38
SO5057,3/4/2020,Wholesale,USD,6,259,15,5,563.99,402.85,2819.97,2417.12
SO5058,5/23/2020,Online,USD,21,294,34,4,644.35,460.25,2577.42,2117.16
SO5059,5/23/2020,Online,USD,18,94,15,6,161.31,115.22,967.83,852.62
SO5060,4/9/2020,Distributor,USD,13,35,23,7,551.54,393.96,3860.8,3466.84
SO5061,1/8/2020,Wholesale,USD,10,236,38,8,396.99,283.56,3175.91,2892.35
SO5062,2/6/2020,Distributor,USD,22,271,13,7,285.87,204.19,2001.07,1796.88
SO5063,4/19/2020,In-Store,USD,12,158,39,8,433.53,309.66,3468.23,3158.57
SO5064,3/23/2020,In-Store,USD,25,313,36,3,265.84,189.89,797.53,607.64
SO5065,5/29/2020,Online,USD,26,289,38,5,287.44,205.32,1437.21,1231.9
SO5066,5/15/2020,Distributor,USD,5,115,3,3,633.71,452.65,1901.13,1448.48
SO5067,4/16/2020,Distributor,USD,25,343,16,8,459.64,328.32,3677.13,3348.82
SO5068,1/18/2020,In-Store,USD,1,332,40,9,610.83,436.31,5497.5,5061.19
SO5069,1/2/2020,Wholesale,USD,14,72,47,8,612.73,437.66,4901.81,4464.14
SO5070,5/4/2020,In-Store,USD,24,244,17,3,211.33,150.95,633.99,483.04
SO5071,1/20/2020,Online,USD,4,153,8,6,191.61,136.86,1149.63,1012.77
SO5072,3/4/2020,In-Store,USD,16,44,26,5,634.7,453.36,3173.49,2720.14
SO5073,3/25/2020,Online,USD,16,297,27,4,502.11,358.65,2008.45,1649.8
SO5074,1/10/2020,Wholesale,USD,8,101,40,8,284.47,203.2,2275.8,2072.6
SO5075,5/28/2020,Wholesale,USD,8,174,12,3,372.51,266.08,1117.53,851.45
SO5076,2/28/2020,Distributor,USD,18,190,43,9,519.23,370.88,4673.03,4302.16
SO5077,2/29/2020,Distributor,USD,25,57,45,3,193.05,137.89,579.14,441.25
SO5078,4/8/2020,Distributor,USD,17,321,29,2,297.37,212.41,594.74,382.34
SO5079,2/5/2020,Distributor,USD,9,364,19,8,195.97,139.98,1567.76,1427.78
SO5080,5/8/2020,Online,USD,8,94,12,8,585.64,418.32,4685.16,4266.84
SO5081,3/26/2020,Online,USD,2,113,34,8,506.66,361.9,4053.24,3691.34
SO5082,4/19/2020,Wholesale,USD,18,209,12,5,448.2,320.15,2241.02,1920.88
SO5083,3/17/2020,In-Store,USD,12,262,46,9,601.75,429.82,5415.79,4985.96
SO5084,5/3/2020,In-Store,USD,19,338,21,3,425.7,304.07,1277.1,973.03
SO5085,4/3/2020,In-Store,USD,17,27,39,8,444.52,317.51,3556.12,3238.61
SO5086,5/26/2020,In-Store,USD,16,87,11,9,381.8,272.71,3436.2,3163.49
SO5087,5/4/2020,Distributor,USD,23,26,26,5,181.69,129.78,908.44,778.67
SO5088,5/27/2020,In-Store,USD,2,11,20,8,161.98,115.7,1295.84,1180.14
SO5089,1/7/2020,Online,USD,25,169,47,10,421.67,301.19,4216.71,3915.51
SO5090,2/1/2020,In-Store,USD,26,61,27,10,512.59,366.14,5125.92,4759.78
SO5091,4/23/2020,Wholesale,USD,1,95,7,4,228.79,163.42,915.16,751.74
SO5092,3/11/2020,In-Store,USD,26,295,45,5,330.5,236.07,1652.5,1416.42
SO5093,5/30/2020,Wholesale,USD,13,140,26,10,614.9,439.21,6148.97,5709.75
SO5094,2/21/2020,Wholesale,USD,16,346,33,2,466.82,333.44,933.63,600.19
SO5095,4/14/2020,Online,USD,18,210,26,8,392.66,280.47,3141.26,2860.79
SO5096,5/16/2020,Wholesale,USD,21,64,29,7,385.52,275.37,2698.64,2423.27
SO5097,1/31/2020,Distributor,USD,1,216,13,5,438.21,313.01,2191.07,1878.06
SO5098,3/7/2020,Wholesale,USD,13,222,31,4,154.97,110.69,619.88,509.19
SO5099,3/11/2020,Online,USD,20,358,35,8,472.11,337.22,3776.92,3439.69
SO5100,4/2/2020,In-Store,USD,15,21,7,9,335.63,239.74,3020.71,2780.97
SO5101,2/3/2020,Online,USD,20,332,27,7,648.66,463.33,4540.62,4077.29
SO5102,1/26/2020,In-Store,USD,10,4,18,8,468.51,334.65,3748.11,3413.46
SO5103,1/23/2020,In-Store,USD,2,344,43,2,329.1,235.07,658.2,423.13
SO5104,1/28/2020,Online,USD,22,318,40,3,501.09,357.92,1503.28,1145.36
SO5105,5/11/2020,Distributor,USD,19,239,3,4,567.3,405.21,2269.18,1863.97
SO5106,3/3/2020,Distributor,USD,12,186,21,10,594.82,424.87,5948.18,5523.31
SO5107,1/23/2020,Online,USD,8,184,21,8,428.8,306.29,3430.43,3124.14
SO5108,2/1/2020,In-Store,USD,6,101,20,7,394.38,281.7,2760.67,2478.97
